,level_0,index,Date,Sales,Dollar Volume,Average Price,Median Price,Total Listings,Months Invntory,County,Oil Price,Unemployment
2303,2303,23,12/01/12,113,15098422,133614,117000,,,Taylor,87.86,#N/A
2304,2304,24,01/01/13,80,12544563,156807,144500,,,Taylor,94.76,5.7
2305,2305,25,02/01/13,101,13120490,129906,117900,,,Taylor,95.31,5.4
2306,2306,26,03/01/13,117,15854854,135512,121150,,,Taylor,92.94,5.1
2307,2307,27,04/01/13,157,22501801,143324,125200,,,Taylor,92.02,4.9
2308,2308,28,05/01/13,171,26058690,152390,138800,,,Taylor,94.51,5.3
2309,2309,29,06/01/13,157,23644826,150604,135000,,,Taylor,95.77,6
2310,2310,30,07/01/13,170,28393012,167018,154000,,,Taylor,104.67,5.7
2311,2311,31,08/01/13,176,24410998,138699,127000,,,Taylor,106.57,5.4
2312,2312,32,09/01/13,147,21489226,146185,139900,,,Taylor,106.29,5.2
2313,2313,33,10/01/13,124,17452583,140747,132250,,,Taylor,100.54,5
2314,2314,34,11/01/13,95,15368712,161776,149900,,,Taylor,93.86,4.7
2315,2315,35,12/01/13,99,14771177,149204,123000,,,Taylor,97.63,4.4
2316,2316,36,01/01/14,81,11840944,146184,125000,,,Taylor,94.62,4.6
2317,2317,37,02/01/14,100,14401744,144017,139750,,,Taylor,100.82,4.6
2318,2318,38,03/01/14,119,17464820,146763,131000,,,Taylor,100.8,4.5
2319,2319,39,04/01/14,138,20276097,146928,133000,,,Taylor,102.07,3.8
2320,2320,40,05/01/14,153,22653525,148062,142000,,,Taylor,102.18,4.2
2321,2321,41,06/01/14,182,28306393,155530,143000,,,Taylor,105.79,4.6
2322,2322,42,07/01/14,170,28585718,168151,162700,,,Taylor,103.59,4.7
2323,2323,43,08/01/14,146,22672868,155294,135159,,,Taylor,96.54,4.4
2324,2324,44,09/01/14,156,25358992,162558,144450,,,Taylor,93.21,4.1
2325,2325,45,10/01/14,128,18337942,143265,139250,,,Taylor,84.4,3.8
2326,2326,46,11/01/14,119,20986363,176356,140000,,,Taylor,75.79,3.7
2327,2327,47,12/01/14,132,21150342,160230,140450,,,Taylor,59.29,3.3
2328,2328,48,01/01/15,122,18924715,155121,140500,446,3.2,Taylor,47.22,3.8
2329,2329,49,02/01/15,105,15953384,151937,146900,414,3,Taylor,50.58,3.8
2330,2330,50,03/01/15,151,25902952,171543,142000,402,2.8,Taylor,47.82,3.6
2331,2331,51,04/01/15,147,22431705,152597,137000,442,3.1,Taylor,54.45,3.4
2332,2332,52,05/01/15,154,25125460,163152,149450,494,3.5,Taylor,59.27,3.7
2333,2333,53,06/01/15,183,33337541,182172,163000,538,3.8,Taylor,59.82,4.1
2334,2334,54,07/01/15,191,35059145,183556,162900,560,3.9,Taylor,50.9,4
2335,2335,55,08/01/15,174,28362660,163004,153250,567,3.9,Taylor,42.87,3.7
2336,2336,56,09/01/15,165,27819844,168605,155000,580,3.9,Taylor,45.48,3.7
2337,2337,57,10/01/15,156,25551230,163790,154500,579,3.9,Taylor,46.22,3.6
2338,2338,58,11/01/15,109,17160453,157435,144500,550,3.7,Taylor,42.44,3.6
2339,2339,59,12/01/15,152,24966204,164251,154250,517,3.4,Taylor,37.19,3.3
2340,2340,60,01/01/16,112,19773472,176549,149700,537,3.6,Taylor,31.68,3.6
2341,2341,61,02/01/16,119,19441481,163374,148000,550,3.6,Taylor,30.32,3.5
2342,2342,62,03/01/16,170,28517222,167748,161000,539,3.5,Taylor,37.55,3.6
2343,2343,63,04/01/16,172,31288494,181910,157750,552,3.6,Taylor,40.75,3.3
2344,2344,64,05/01/16,190,34921141,183795,170950,567,3.6,Taylor,46.71,3.5
2345,2345,65,06/01/16,211,37967379,179940,169650,586,3.7,Taylor,48.76,4
2346,2346,66,07/01/16,160,27103700,169398,159500,613,3.9,Taylor,44.65,4.1
2347,2347,67,08/01/16,190,36431419,191744,157250,648,4.1,Taylor,44.72,4
2348,2348,68,09/01/16,157,24892138,158549,153000,642,4.1,Taylor,45.18,4
2349,2349,69,10/01/16,153,24532244,160341,147000,667,4.2,Taylor,49.78,3.6
2350,2350,70,11/01/16,126,22826058,181159,148500,636,4,Taylor,45.66,3.4
2351,2351,71,12/01/16,182,29577015,162511,157500,531,3.3,Taylor,51.97,3.6
3609,3609,0,01/01/11,54,7674600,142122,135450,,,Tom_Green,89.17,#N/A
3610,3610,1,02/01/11,71,10164665,143164,120600,,,Tom_Green,88.58,#N/A
3611,3611,2,03/01/11,81,13056597,161193,137000,,,Tom_Green,102.86,#N/A
3612,3612,3,04/01/11,82,11491550,140141,116700,,,Tom_Green,109.53,#N/A
3613,3613,4,05/01/11,101,13810700,136740,128000,,,Tom_Green,100.9,#N/A
3614,3614,5,06/01/11,117,17738632,151612,128500,,,Tom_Green,96.26,#N/A
3615,3615,6,07/01/11,99,13955492,140965,132000,,,Tom_Green,97.3,#N/A
3616,3616,7,08/01/11,113,15803860,139857,119900,,,Tom_Green,86.33,#N/A
3617,3617,8,09/01/11,112,16002063,142876,126450,,,Tom_Green,85.52,#N/A
3618,3618,9,10/01/11,65,7912478,121730,115000,,,Tom_Green,86.32,#N/A
3619,3619,10,11/01/11,85,12401863,145904,128500,,,Tom_Green,97.16,#N/A
3620,3620,11,12/01/11,82,11530250,140613,123250,,,Tom_Green,98.56,#N/A
3621,3621,12,01/01/12,58,7388549,127389,109950,,,Tom_Green,100.27,#N/A
3622,3622,13,02/01/12,79,11327885,143391,128500,,,Tom_Green,102.2,#N/A
3623,3623,14,03/01/12,115,14682073,127670,112000,,,Tom_Green,106.16,#N/A
3624,3624,15,04/01/12,110,16795293,152684,125400,,,Tom_Green,103.32,#N/A
3625,3625,16,05/01/12,121,18182929,150272,129900,,,Tom_Green,94.66,#N/A
3626,3626,17,06/01/12,107,16228935,151672,123750,,,Tom_Green,82.3,#N/A
3627,3627,18,07/01/12,126,19809491,157218,143500,,,Tom_Green,87.9,#N/A
3628,3628,19,08/01/12,122,18585690,152342,141925,,,Tom_Green,94.13,#N/A
3629,3629,20,09/01/12,70,10120030,144572,120000,,,Tom_Green,94.51,#N/A
3630,3630,21,10/01/12,109,17951878,164696,139900,,,Tom_Green,89.49,#N/A
3631,3631,22,11/01/12,114,17760917,155798,147975,,,Tom_Green,86.53,#N/A
3632,3632,23,12/01/12,113,15569372,137782,129000,,,Tom_Green,87.86,#N/A
3633,3633,24,01/01/13,96,14219913,148124,120750,,,Tom_Green,94.76,#N/A
3634,3634,25,02/01/13,138,20408519,147888,131250,,,Tom_Green,95.31,#N/A
3635,3635,26,03/01/13,175,27403600,156592,136000,,,Tom_Green,92.94,#N/A
3636,3636,27,04/01/13,157,24068176,153300,144000,,,Tom_Green,92.02,#N/A
3637,3637,28,05/01/13,166,28595550,172262,155000,,,Tom_Green,94.51,#N/A
3638,3638,29,06/01/13,123,22362794,181811,152000,,,Tom_Green,95.77,#N/A
3639,3639,30,07/01/13,146,24312055,166521,144750,,,Tom_Green,104.67,#N/A
3640,3640,31,08/01/13,154,25306785,164330,151900,,,Tom_Green,106.57,#N/A
3641,3641,32,09/01/13,130,20220335,155541,138250,,,Tom_Green,106.29,#N/A
3642,3642,33,10/01/13,112,18917900,168910,145500,,,Tom_Green,100.54,#N/A
3643,3643,34,11/01/13,87,12642137,145312,135000,,,Tom_Green,93.86,#N/A
3644,3644,35,12/01/13,93,16613549,178640,160000,,,Tom_Green,97.63,#N/A
3645,3645,36,01/01/14,68,10965350,161255,138500,,,Tom_Green,94.62,#N/A
3646,3646,37,02/01/14,99,17736722,179159,145500,,,Tom_Green,100.82,#N/A
3647,3647,38,03/01/14,119,19464061,163564,150000,,,Tom_Green,100.8,#N/A
3648,3648,39,04/01/14,136,21780974,160154,152000,,,Tom_Green,102.07,#N/A
3649,3649,40,05/01/14,112,18513049,165295,155000,,,Tom_Green,102.18,#N/A
3650,3650,41,06/01/14,125,22416950,179336,168000,,,Tom_Green,105.79,#N/A
3651,3651,42,07/01/14,150,28380780,189205,167950,,,Tom_Green,103.59,#N/A
3652,3652,43,08/01/14,141,25261280,179158,166000,,,Tom_Green,96.54,#N/A
3653,3653,44,09/01/14,132,26513285,200858,170000,,,Tom_Green,93.21,#N/A
3654,3654,45,10/01/14,119,21309930,179075,159500,,,Tom_Green,84.4,#N/A
3655,3655,46,11/01/14,121,21723726,179535,158000,,,Tom_Green,75.79,#N/A
3656,3656,47,12/01/14,108,20001037,185195,170950,,,Tom_Green,59.29,#N/A
3657,3657,48,01/01/15,78,12965044,166219,136750,413,3.4,Tom_Green,47.22,#N/A
3658,3658,49,02/01/15,99,16008089,161698,149000,413,3.4,Tom_Green,50.58,#N/A
3659,3659,50,03/01/15,121,20792892,171842,150000,393,3.3,Tom_Green,47.82,#N/A
3660,3660,51,04/01/15,126,23533579,186774,165450,432,3.6,Tom_Green,54.45,#N/A
3661,3661,52,05/01/15,140,25641495,183154,163750,450,3.7,Tom_Green,59.27,#N/A
3662,3662,53,06/01/15,153,29241717,191122,179000,463,3.7,Tom_Green,59.82,#N/A
3663,3663,54,07/01/15,167,32611780,195280,175250,466,3.7,Tom_Green,50.9,#N/A
3664,3664,55,08/01/15,137,24243702,176961,163500,463,3.7,Tom_Green,42.87,#N/A
3665,3665,56,09/01/15,123,21908565,178118,161000,464,3.7,Tom_Green,45.48,#N/A
3666,3666,57,10/01/15,110,20078000,182527,156200,479,3.9,Tom_Green,46.22,#N/A
3667,3667,58,11/01/15,87,14838754,170560,157500,493,4.1,Tom_Green,42.44,#N/A
3668,3668,59,12/01/15,94,17637877,187637,165000,486,4.1,Tom_Green,37.19,#N/A
3669,3669,60,01/01/16,77,13264061,172261,155000,490,4.1,Tom_Green,31.68,#N/A
3670,3670,61,02/01/16,81,14331849,176936,165000,500,4.2,Tom_Green,30.32,#N/A
3671,3671,62,03/01/16,116,21888319,188692,180900,512,4.4,Tom_Green,37.55,#N/A
3672,3672,63,04/01/16,117,19749800,168802,148000,506,4.3,Tom_Green,40.75,#N/A
3673,3673,64,05/01/16,145,27202223,187602,160000,508,4.3,Tom_Green,46.71,#N/A
3674,3674,65,06/01/16,158,31608589,200054,177000,485,4.1,Tom_Green,48.76,#N/A
3675,3675,66,07/01/16,147,26007498,176922,164000,512,4.4,Tom_Green,44.65,#N/A
3676,3676,67,08/01/16,122,21326818,174810,153188,559,4.9,Tom_Green,44.72,#N/A
3677,3677,68,09/01/16,109,18957980,173926,155000,533,4.7,Tom_Green,45.18,#N/A
3678,3678,69,10/01/16,99,17847751,180280,160000,528,4.7,Tom_Green,49.78,#N/A
3679,3679,70,11/01/16,102,20513030,201108,180250,497,4.4,Tom_Green,45.66,#N/A
3680,3680,71,12/01/16,106,20486965,193273,167700,477,4.2,Tom_Green,51.97,#N/A
855,855,0,01/01/11,587,163599681,278705,209000,,,Travis,89.17,6.7
856,856,1,02/01/11,686,188589492,274912,209900,,,Travis,88.58,6.4
857,857,2,03/01/11,993,274390081,276324,210000,,,Travis,102.86,6.2
858,858,3,04/01/11,1105,340222305,307893,218500,,,Travis,109.53,6
859,859,4,05/01/11,1198,365007689,304681,229950,,,Travis,100.9,6.2
860,860,5,06/01/11,1364,427348546,313305,238000,,,Travis,96.26,6.9
861,861,6,07/01/11,1265,373562770,295307,224950,,,Travis,97.3,6.9
862,862,7,08/01/11,1224,353375201,288705,220000,,,Travis,86.33,6.7
863,863,8,09/01/11,997,277153581,277988,208400,,,Travis,85.52,6.7
864,864,9,10/01/11,862,251775900,292083,210000,,,Travis,86.32,6.3
865,865,10,11/01/11,814,227392570,279352,209000,,,Travis,97.16,5.9
866,866,11,12/01/11,968,279474637,288713,218600,,,Travis,98.56,5.7
867,867,12,01/01/12,653,165886102,254037,191000,,,Travis,100.27,6
868,868,13,02/01/12,812,233074639,287038,220000,,,Travis,102.2,5.8
869,869,14,03/01/12,1167,347091289,297422,225500,,,Travis,106.16,#N/A
870,870,15,04/01/12,1204,374771570,311272,235000,,,Travis,103.32,#N/A
871,871,16,05/01/12,1530,483626922,316096,249550,,,Travis,94.66,5.5
872,872,17,06/01/12,1654,541100540,327147,247500,,,Travis,82.3,6
873,873,18,07/01/12,1487,483131975,324904,236000,,,Travis,87.9,6
874,874,19,08/01/12,1465,463236545,316202,241280,,,Travis,94.13,#N/A
875,875,20,09/01/12,1103,336173620,304781,225370,,,Travis,94.51,#N/A
876,876,21,10/01/12,1193,388298468,325481,226989,,,Travis,89.49,5.1
877,877,22,11/01/12,1025,323212667,315329,233000,,,Travis,86.53,4.9
878,878,23,12/01/12,1131,369624025,326812,242000,,,Travis,87.86,#N/A
879,879,24,01/01/13,838,251544903,300173,230000,,,Travis,94.76,5.6
880,880,25,02/01/13,972,301915484,310613,234000,,,Travis,95.31,5.3
881,881,26,03/01/13,1299,425197884,327327,250000,,,Travis,92.94,5.1
882,882,27,04/01/13,1496,552891912,369580,261526,,,Travis,92.02,4.8
883,883,28,05/01/13,1752,616102294,351657,261500,,,Travis,94.51,4.9
884,884,29,06/01/13,1658,577451546,348282,263500,,,Travis,95.77,5.5
885,885,30,07/01/13,1807,630543602,348945,259900,,,Travis,104.67,5.3
886,886,31,08/01/13,1762,588411301,333945,251400,,,Travis,106.57,5.1
887,887,32,09/01/13,1370,458703449,334820,258000,,,Travis,106.29,5
888,888,33,10/01/13,1273,407921633,320441,240000,,,Travis,100.54,4.9
889,889,34,11/01/13,1106,375794498,339778,245124,,,Travis,93.86,4.5
890,890,35,12/01/13,1204,418151520,347302,254450,,,Travis,97.63,4.2
891,891,36,01/01/14,842,265317823,315104,236500,,,Travis,94.62,4.5
892,892,37,02/01/14,1047,356662448,340652,268000,,,Travis,100.82,4.5
893,893,38,03/01/14,1256,437203589,348092,265800,,,Travis,100.8,4.3
894,894,39,04/01/14,1420,508972912,358432,275000,,,Travis,102.07,3.7
895,895,40,05/01/14,1693,637809168,376733,284900,,,Travis,102.18,4
896,896,41,06/01/14,1677,646337930,385413,287800,,,Travis,105.79,4.3
897,897,42,07/01/14,1650,605284801,366839,280000,,,Travis,103.59,4.4
898,898,43,08/01/14,1580,571104961,361459,275500,,,Travis,96.54,4.3
899,899,44,09/01/14,1354,497057804,367103,274950,,,Travis,93.21,4
900,900,45,10/01/14,1350,483451365,358112,272975,,,Travis,84.4,3.8
901,901,46,11/01/14,1041,371618310,356982,275000,,,Travis,75.79,3.7
902,902,47,12/01/14,1300,473239483,364030,279998,,,Travis,59.29,3.3
903,903,48,01/01/15,810,304208422,375566,278450,2633,2,Travis,47.22,3.7
904,904,49,02/01/15,1060,369502182,348587,277166,2684,2,Travis,50.58,3.4
905,905,50,03/01/15,1408,546211813,387935,285000,2831,2.1,Travis,47.82,3.2
906,906,51,04/01/15,1483,580209918,391241,305000,3175,2.3,Travis,54.45,3
907,907,52,05/01/15,1647,667374477,405206,315000,3366,2.5,Travis,59.27,3.2
908,908,53,06/01/15,1764,678809632,384813,313500,3516,2.6,Travis,59.82,3.4
909,909,54,07/01/15,1751,691999874,395203,303000,3921,2.8,Travis,50.9,3.5
910,910,55,08/01/15,1643,619456247,377028,293000,3881,2.8,Travis,42.87,3.3
911,911,56,09/01/15,1482,553162438,373254,289945,3709,2.7,Travis,45.48,3.3
912,912,57,10/01/15,1278,525311478,411042,302000,3595,2.6,Travis,46.22,3.2
913,913,58,11/01/15,1067,432763921,405589,312000,3216,2.3,Travis,42.44,3.1
914,914,59,12/01/15,1401,572088554,408343,310000,2681,1.9,Travis,37.19,2.9
915,915,60,01/01/16,830,310822716,374485,290000,2689,1.9,Travis,31.68,3.1
916,916,61,02/01/16,1086,408323667,375989,306500,2841,2,Travis,30.32,3
917,917,62,03/01/16,1525,604809901,396597,312000,3204,2.3,Travis,37.55,3
918,918,63,04/01/16,1569,618012835,393890,325000,3416,2.4,Travis,40.75,2.8
919,919,64,05/01/16,1765,722133772,409141,328500,3507,2.5,Travis,46.71,2.8
920,920,65,06/01/16,1884,810836814,430380,338000,3928,2.7,Travis,48.76,3.2
921,921,66,07/01/16,1671,667307431,399346,319990,4118,2.9,Travis,44.65,3.4
922,922,67,08/01/16,1706,702379576,411711,325150,3996,2.8,Travis,44.72,3.4
923,923,68,09/01/16,1478,597580847,404317,315000,4128,2.9,Travis,45.18,3.4
924,924,69,10/01/16,1297,545024286,420219,315000,3853,2.7,Travis,49.78,3.1
925,925,70,11/01/16,1243,519450515,417901,317500,3425,2.4,Travis,45.66,2.9
926,926,71,12/01/16,1408,579281944,411422,320000,2985,2.1,Travis,51.97,3.1
3134,3134,0,01/01/11,37,6662585,180070,143000,340,6.8,Victoria,89.17,7.3
3135,3135,1,02/01/11,34,4654750,136904,114125,356,7.3,Victoria,88.58,7.2
3136,3136,2,03/01/11,55,7186036,130655,119900,348,7,Victoria,102.86,7
3137,3137,3,04/01/11,54,8222969,152277,127500,324,6.6,Victoria,109.53,6.6
3138,3138,4,05/01/11,76,10484179,137950,118200,311,6.3,Victoria,100.9,6.7
3139,3139,5,06/01/11,67,10216591,152486,139000,297,5.8,Victoria,96.26,7.4
3140,3140,6,07/01/11,72,11155230,154934,137750,281,5.4,Victoria,97.3,7.2
3141,3141,7,08/01/11,76,11390247,149872,138000,257,4.7,Victoria,86.33,6.8
3142,3142,8,09/01/11,68,11351254,166930,132500,263,4.7,Victoria,85.52,6.8
3143,3143,9,10/01/11,56,8487589,151564,117000,246,4.3,Victoria,86.32,6.3
3144,3144,10,11/01/11,63,9533605,151327,135000,234,4,Victoria,97.16,5.9
3145,3145,11,12/01/11,61,9488412,155548,132500,224,3.7,Victoria,98.56,5.8
3146,3146,12,01/01/12,41,6066294,147958,133500,204,3.4,Victoria,100.27,6.1
3147,3147,13,02/01/12,59,10713319,181582,146000,204,3.3,Victoria,102.2,5.9
3148,3148,14,03/01/12,57,7808776,136996,127000,204,3.3,Victoria,106.16,#N/A
3149,3149,15,04/01/12,68,11006183,161856,150250,232,3.6,Victoria,103.32,#N/A
3150,3150,16,05/01/12,66,11662495,176704,152500,263,4.2,Victoria,94.66,5.4
3151,3151,17,06/01/12,51,10023564,196540,170000,268,4.4,Victoria,82.3,6.1
3152,3152,18,07/01/12,71,11865842,167125,141350,268,4.4,Victoria,87.9,6.1
3153,3153,19,08/01/12,78,14148005,181385,159450,257,4.2,Victoria,94.13,#N/A
3154,3154,20,09/01/12,72,12699539,176382,152000,253,4.1,Victoria,94.51,#N/A
3155,3155,21,10/01/12,61,11706216,191905,169900,261,4.2,Victoria,89.49,5.1
3156,3156,22,11/01/12,60,10407935,173466,154000,249,4,Victoria,86.53,5.3
3157,3157,23,12/01/12,49,10009450,204274,163000,214,3.5,Victoria,87.86,#N/A
3158,3158,24,01/01/13,34,4824172,141887,154950,224,3.7,Victoria,94.76,6
3159,3159,25,02/01/13,47,8038804,171038,134000,238,4,Victoria,95.31,5.6
3160,3160,26,03/01/13,52,9462289,181967,156250,233,3.9,Victoria,92.94,5.3
3161,3161,27,04/01/13,64,9732218,152066,146500,237,4,Victoria,92.02,5.1
3162,3162,28,05/01/13,82,12926159,157636,144200,233,3.9,Victoria,94.51,5.3
3163,3163,29,06/01/13,74,13191853,178268,158150,233,3.8,Victoria,95.77,6
3164,3164,30,07/01/13,64,10974519,171477,155500,246,4,Victoria,104.67,5.7
3165,3165,31,08/01/13,88,14491502,164676,161000,246,4,Victoria,106.57,5.3
3166,3166,32,09/01/13,77,12999483,168824,153000,259,4.1,Victoria,106.29,5.1
3167,3167,33,10/01/13,49,8185511,167051,153500,251,4.1,Victoria,100.54,5
3168,3168,34,11/01/13,77,14542420,188863,169000,239,3.8,Victoria,93.86,4.7
3169,3169,35,12/01/13,65,12520943,192630,162000,245,3.8,Victoria,97.63,4.4
3170,3170,36,01/01/14,47,8199368,174455,150000,222,3.4,Victoria,94.62,4.7
3171,3171,37,02/01/14,47,8358568,177842,166000,226,3.5,Victoria,100.82,4.7
3172,3172,38,03/01/14,69,11061315,160309,140400,215,3.2,Victoria,100.8,4.5
3173,3173,39,04/01/14,66,11336849,171770,153750,227,3.4,Victoria,102.07,3.9
3174,3174,40,05/01/14,75,14081365,187752,175000,231,3.5,Victoria,102.18,4.2
3175,3175,41,06/01/14,74,14410119,194731,165500,237,3.6,Victoria,105.79,4.6
3176,3176,42,07/01/14,83,15223332,183414,176000,246,3.6,Victoria,103.59,4.7
3177,3177,43,08/01/14,77,13590085,176495,175000,256,3.8,Victoria,96.54,4.3
3178,3178,44,09/01/14,78,13488844,172934,161500,245,3.6,Victoria,93.21,4
3179,3179,45,10/01/14,66,12614659,191131,183750,226,3.3,Victoria,84.4,3.6
3180,3180,46,11/01/14,53,9431686,177956,160000,239,3.6,Victoria,75.79,3.6
3181,3181,47,12/01/14,60,12072393,201207,175944,231,3.5,Victoria,59.29,3.2
3182,3182,48,01/01/15,48,8872908,184852,174900,220,3.3,Victoria,47.22,3.8
3183,3183,49,02/01/15,56,10091873,180212,173644,221,3.3,Victoria,50.58,3.8
3184,3184,50,03/01/15,68,13402610,197097,169700,227,3.4,Victoria,47.82,3.8
3185,3185,51,04/01/15,69,14208836,205925,181100,219,3.3,Victoria,54.45,3.7
3186,3186,52,05/01/15,72,13226076,183696,168000,194,2.9,Victoria,59.27,4
3187,3187,53,06/01/15,78,16039746,205638,189688,211,3.1,Victoria,59.82,4.5
3188,3188,54,07/01/15,93,20504179,220475,173900,226,3.3,Victoria,50.9,4.6
3189,3189,55,08/01/15,78,17173605,220174,196313,231,3.4,Victoria,42.87,4.3
3190,3190,56,09/01/15,50,8643742,172875,160000,248,3.8,Victoria,45.48,4.4
3191,3191,57,10/01/15,51,9064335,177732,168555,263,4.1,Victoria,46.22,4.4
3192,3192,58,11/01/15,44,8117074,184479,184450,275,4.3,Victoria,42.44,4.3
3193,3193,59,12/01/15,66,14005411,212203,185450,250,3.9,Victoria,37.19,4.1
3194,3194,60,01/01/16,46,8215050,178588,152500,284,4.4,Victoria,31.68,4.4
3195,3195,61,02/01/16,50,9691114,193822,165250,313,4.9,Victoria,30.32,4.4
3196,3196,62,03/01/16,70,12839106,183416,155000,328,5.1,Victoria,37.55,4.8
3197,3197,63,04/01/16,74,13696853,185093,171250,324,5,Victoria,40.75,4.8
3198,3198,64,05/01/16,73,13067575,179008,168000,336,5.2,Victoria,46.71,4.8
3199,3199,65,06/01/16,80,14954606,186933,172700,351,5.4,Victoria,48.76,5.4
3200,3200,66,07/01/16,64,11650108,182033,176400,384,6.2,Victoria,44.65,5.6
3201,3201,67,08/01/16,78,14896269,190978,170000,394,6.3,Victoria,44.72,5.7
3202,3202,68,09/01/16,71,13662590,192431,174900,395,6.2,Victoria,45.18,5.5
3203,3203,69,10/01/16,50,9371109,187422,182000,394,6.2,Victoria,49.78,4.9
3204,3204,70,11/01/16,61,11658374,191121,164000,387,5.9,Victoria,45.66,4.7
3205,3205,71,12/01/16,59,11909724,201860,172000,353,5.5,Victoria,51.97,4.9
2375,2375,0,01/01/11,68,7407327,108931,94950,,,Wichita,89.17,7.4
2376,2376,1,02/01/11,74,8456452,114276,94250,,,Wichita,88.58,7
2377,2377,2,03/01/11,103,11496444,111616,104000,,,Wichita,102.86,6.8
2378,2378,3,04/01/11,102,12724949,124754,109250,,,Wichita,109.53,6.6
2379,2379,4,05/01/11,113,14046414,124305,116000,,,Wichita,100.9,6.7
2380,2380,5,06/01/11,96,11323400,117952,95500,,,Wichita,96.26,7.6
2381,2381,6,07/01/11,110,11757033,106882,103000,,,Wichita,97.3,7.5
2382,2382,7,08/01/11,122,13109984,107459,101500,,,Wichita,86.33,7.2
2383,2383,8,09/01/11,110,13015855,118326,101000,,,Wichita,85.52,7
2384,2384,9,10/01/11,86,8389902,97557,75000,,,Wichita,86.32,6.6
2385,2385,10,11/01/11,82,9828182,119856,88750,,,Wichita,97.16,6.3
2386,2386,11,12/01/11,70,8167197,116674,99450,,,Wichita,98.56,6.1
2387,2387,12,01/01/12,96,9468722,98633,84500,,,Wichita,100.27,6.3
2388,2388,13,02/01/12,87,10841829,124619,110500,,,Wichita,102.2,6.1
2389,2389,14,03/01/12,106,12297816,116017,99600,,,Wichita,106.16,#N/A
2390,2390,15,04/01/12,120,13231826,110265,95000,,,Wichita,103.32,#N/A
2391,2391,16,05/01/12,93,11355050,122097,96000,,,Wichita,94.66,5.9
2392,2392,17,06/01/12,120,15826122,131884,115000,,,Wichita,82.3,6.7
2393,2393,18,07/01/12,113,14570716,128944,122500,,,Wichita,87.9,6.7
2394,2394,19,08/01/12,108,12010175,111205,97500,,,Wichita,94.13,#N/A
2395,2395,20,09/01/12,88,11547408,131221,120000,,,Wichita,94.51,#N/A
2396,2396,21,10/01/12,90,9272244,103025,92000,,,Wichita,89.49,5.9
2397,2397,22,11/01/12,103,14229147,138147,107750,,,Wichita,86.53,5.7
2398,2398,23,12/01/12,106,11435001,107877,93000,,,Wichita,87.86,#N/A
2399,2399,24,01/01/13,68,8284293,121828,106000,,,Wichita,94.76,6.4
2400,2400,25,02/01/13,81,9712012,119901,98200,,,Wichita,95.31,6.1
2401,2401,26,03/01/13,136,13746243,101075,84000,,,Wichita,92.94,6
2402,2402,27,04/01/13,107,12440442,116266,101000,,,Wichita,92.02,5.5
2403,2403,28,05/01/13,118,15616520,132343,122750,,,Wichita,94.51,5.8
2404,2404,29,06/01/13,103,13303992,129165,100000,,,Wichita,95.77,6.4
2405,2405,30,07/01/13,122,15290700,125334,107438,,,Wichita,104.67,6.2
2406,2406,31,08/01/13,139,16755982,120547,106000,,,Wichita,106.57,5.8
2407,2407,32,09/01/13,103,13407112,130166,119900,,,Wichita,106.29,5.7
2408,2408,33,10/01/13,93,11665010,125430,120000,,,Wichita,100.54,5.4
2409,2409,34,11/01/13,76,9745487,128230,108850,,,Wichita,93.86,5.3
2410,2410,35,12/01/13,82,11138850,135840,111050,,,Wichita,97.63,5
2411,2411,36,01/01/14,79,8953980,113342,92625,,,Wichita,94.62,5.3
